No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
27249,2022,2,9,8,172.0,-13,-11.0,1026.0,NE,1.78,0,0
27250,2022,2,9,9,192.0,-13,-8.0,1026.0,cv,0.89,0,0
27251,2022,2,9,10,185.0,-13,-6.0,1026.0,NW,1.79,0,0
27252,2022,2,9,11,184.0,-13,-4.0,1026.0,NE,1.79,0,0
27253,2022,2,9,12,172.0,-14,-2.0,1025.0,NW,3.13,0,0
27254,2022,2,9,13,167.0,-13,0.0,1024.0,NE,1.79,0,0
27255,2022,2,9,14,155.0,-14,2.0,1023.0,cv,0.89,0,0
27256,2022,2,9,15,163.0,-14,2.0,1022.0,SE,1.79,0,0
27257,2022,2,9,16,156.0,-14,3.0,1023.0,cv,0.89,0,0
27258,2022,2,9,17,161.0,-13,1.0,1023.0,SE,1.79,0,0
27259,2022,2,9,18,175.0,-14,1.0,1024.0,SE,4.92,0,0
27260,2022,2,9,19,210.0,-12,-1.0,1024.0,NW,1.79,0,0
27261,2022,2,9,20,282.0,-11,-1.0,1025.0,NW,3.58,0,0
27262,2022,2,9,21,428.0,-12,-5.0,1026.0,NW,6.71,0,0
27263,2022,2,9,22,512.0,-16,-2.0,1027.0,NE,3.13,0,0
27264,2022,2,9,23,167.0,-17,-3.0,1027.0,NE,7.15,0,0
27265,2022,2,10,0,71.0,-18,-3.0,1028.0,NE,10.28,0,0
27266,2022,2,10,1,419.0,-18,-5.0,1028.0,NW,1.79,0,0
27267,2022,2,10,2,209.0,-15,-6.0,1028.0,NW,3.58,0,0
27268,2022,2,10,3,185.0,-15,-6.0,1028.0,NW,5.37,0,0
27269,2022,2,10,4,78.0,-18,-4.0,1028.0,NE,1.79,0,0
27270,2022,2,10,5,23.0,-19,-4.0,1029.0,NE,4.92,0,0
27271,2022,2,10,6,17.0,-19,-4.0,1029.0,NE,8.94,0,0
27272,2022,2,10,7,10.0,-19,-4.0,1030.0,NE,13.86,0,0
27273,2022,2,10,8,17.0,-18,-4.0,1031.0,NE,18.78,0,0
27274,2022,2,10,9,20.0,-18,-3.0,1032.0,NE,23.7,0,0
27275,2022,2,10,10,25.0,-18,-2.0,1032.0,NE,28.62,0,0
27276,2022,2,10,11,20.0,-19,-2.0,1032.0,NE,33.54,0,0
27277,2022,2,10,12,16.0,-19,0.0,1032.0,NE,38.46,0,0
27278,2022,2,10,13,20.0,-20,0.0,1031.0,NE,43.38,0,0
27279,2022,2,10,14,14.0,-22,0.0,1031.0,NE,46.51,0,0
27280,2022,2,10,15,13.0,-23,0.0,1031.0,NE,49.64,0,0
27281,2022,2,10,16,16.0,-24,1.0,1031.0,NW,3.13,0,0
27282,2022,2,10,17,16.0,-20,0.0,1031.0,NW,6.26,0,0
27283,2022,2,10,18,14.0,-19,-2.0,1031.0,NW,9.39,0,0
27284,2022,2,10,19,23.0,-20,-3.0,1031.0,NW,12.52,0,0
27285,2022,2,10,20,31.0,-19,-5.0,1032.0,NW,14.31,0,0
27286,2022,2,10,21,58.0,-19,-5.0,1033.0,NW,16.1,0,0
27287,2022,2,10,22,67.0,-18,-9.0,1033.0,NW,19.23,0,0
27288,2022,2,10,23,70.0,-17,-8.0,1034.0,cv,0.89,0,0
27289,2022,2,11,0,55.0,-19,-8.0,1034.0,NE,1.79,0,0
27290,2022,2,11,1,36.0,-19,-6.0,1034.0,NE,5.81,0,0
27291,2022,2,11,2,21.0,-19,-8.0,1034.0,NE,7.6,0,0
27292,2022,2,11,3,20.0,-19,-9.0,1034.0,NE,8.49,0,0
27293,2022,2,11,4,21.0,-17,-8.0,1034.0,NE,9.38,0,0
27294,2022,2,11,5,17.0,-16,-7.0,1035.0,NW,1.79,0,0
27295,2022,2,11,6,41.0,-17,-8.0,1034.0,NW,3.58,0,0
27296,2022,2,11,7,46.0,-17,-9.0,1034.0,NW,5.37,0,0
27297,2022,2,11,8,23.0,-18,-7.0,1035.0,NW,8.5,0,0
27298,2022,2,11,9,24.0,-18,-6.0,1035.0,NW,11.63,0,0
27299,2022,2,11,10,36.0,-17,-5.0,1035.0,NE,1.79,0,0
27300,2022,2,11,11,43.0,-11,-4.0,1034.0,cv,0.89,0,0
27301,2022,2,11,12,59.0,-11,-3.0,1034.0,cv,1.78,0,0
27302,2022,2,11,13,77.0,-11,-2.0,1033.0,SE,1.79,0,0
27303,2022,2,11,14,93.0,-10,-2.0,1032.0,SE,3.58,0,0
27304,2022,2,11,15,103.0,-10,-1.0,1031.0,SE,5.37,0,0
27305,2022,2,11,16,100.0,-11,-1.0,1031.0,SE,9.39,0,0
27306,2022,2,11,17,87.0,-12,-1.0,1030.0,SE,12.52,0,0
27307,2022,2,11,18,107.0,-12,-2.0,1030.0,SE,14.31,0,0
27308,2022,2,11,19,124.0,-11,-2.0,1030.0,cv,0.89,0,0
27309,2022,2,11,20,121.0,-10,-3.0,1030.0,cv,1.78,0,0
27310,2022,2,11,21,113.0,-9,-4.0,1031.0,SE,0.89,0,0
27311,2022,2,11,22,113.0,-9,-4.0,1030.0,NE,0.89,0,0
27312,2022,2,11,23,75.0,-9,-5.0,1030.0,cv,0.45,0,0
27313,2022,2,12,0,67.0,-9,-5.0,1029.0,SE,0.89,0,0
27314,2022,2,12,1,68.0,-9,-6.0,1029.0,cv,0.45,0,0
27315,2022,2,12,2,78.0,-9,-6.0,1029.0,cv,1.34,0,0
27316,2022,2,12,3,145.0,-9,-4.0,1029.0,NW,3.13,1,0
27317,2022,2,12,4,129.0,-8,-6.0,1028.0,cv,0.89,0,0
27318,2022,2,12,5,132.0,-10,-8.0,1027.0,SE,1.79,0,0
27319,2022,2,12,6,130.0,-10,-8.0,1027.0,cv,0.89,0,0
27320,2022,2,12,7,138.0,-10,-9.0,1027.0,SE,0.89,0,0
27321,2022,2,12,8,133.0,-9,-8.0,1027.0,NE,1.79,0,0
27322,2022,2,12,9,70.0,-7,-3.0,1028.0,NE,3.58,0,0
27323,2022,2,12,10,83.0,-7,-1.0,1028.0,cv,0.89,0,0
27324,2022,2,12,11,38.0,-14,3.0,1027.0,cv,1.78,0,0
27325,2022,2,12,12,94.0,-19,4.0,1026.0,NW,4.02,0,0
27326,2022,2,12,13,78.0,-19,5.0,1025.0,NW,11.17,0,0
27327,2022,2,12,14,101.0,-20,6.0,1024.0,NW,16.98,0,0
27328,2022,2,12,15,71.0,-16,5.0,1023.0,SE,7.15,0,0
27329,2022,2,12,16,71.0,-17,4.0,1023.0,SE,14.3,0,0
27330,2022,2,12,17,115.0,-16,3.0,1023.0,SE,20.11,0,0
27331,2022,2,12,18,123.0,-13,2.0,1023.0,SE,25.03,0,0
27332,2022,2,12,19,163.0,-12,1.0,1024.0,SE,29.05,0,0
27333,2022,2,12,20,162.0,-10,1.0,1024.0,SE,33.97,0,0
27334,2022,2,12,21,167.0,-10,1.0,1024.0,SE,37.1,0,0
27335,2022,2,12,22,183.0,-8,0.0,1024.0,SE,40.23,0,0
27336,2022,2,12,23,190.0,-8,-3.0,1024.0,cv,0.89,0,0
27337,2022,2,13,0,197.0,-9,-5.0,1024.0,SE,1.79,0,0
27338,2022,2,13,1,229.0,-7,-4.0,1023.0,SE,3.58,0,0
27339,2022,2,13,2,246.0,-8,-6.0,1023.0,cv,0.89,0,0
27340,2022,2,13,3,263.0,-7,-6.0,1023.0,cv,1.78,0,0
27341,2022,2,13,4,267.0,-7,-7.0,1022.0,NE,0.89,0,0
27342,2022,2,13,5,282.0,-7,-6.0,1022.0,SE,0.89,0,0
27343,2022,2,13,6,290.0,-8,-7.0,1022.0,SE,1.78,0,0
27344,2022,2,13,7,304.0,-8,-8.0,1022.0,cv,0.89,0,0
27345,2022,2,13,8,307.0,-7,-6.0,1023.0,NE,0.89,0,0
27346,2022,2,13,9,326.0,-6,-5.0,1023.0,SE,1.79,0,0
27347,2022,2,13,10,352.0,-5,-3.0,1023.0,cv,0.89,0,0
27348,2022,2,13,11,341.0,-5,0.0,1023.0,cv,1.78,0,0
27349,2022,2,13,12,344.0,-5,1.0,1022.0,SE,1.79,0,0
27350,2022,2,13,13,365.0,-6,3.0,1021.0,SE,3.58,0,0
27351,2022,2,13,14,348.0,-6,4.0,1020.0,SE,6.71,0,0
27352,2022,2,13,15,330.0,-6,5.0,1019.0,SE,9.84,0,0
27353,2022,2,13,16,334.0,-6,5.0,1019.0,SE,13.86,0,0
27354,2022,2,13,17,320.0,-6,4.0,1019.0,SE,16.99,0,0
27355,2022,2,13,18,292.0,-7,2.0,1020.0,SE,20.12,0,0
27356,2022,2,13,19,312.0,-6,-2.0,1021.0,SE,21.91,0,0
27357,2022,2,13,20,296.0,-6,-3.0,1022.0,SE,23.7,0,0
27358,2022,2,13,21,293.0,-5,-2.0,1022.0,SE,25.49,0,0
27359,2022,2,13,22,344.0,-6,-4.0,1023.0,SE,26.38,0,0
27360,2022,2,13,23,384.0,-6,-5.0,1023.0,NW,1.79,0,0
27361,2022,2,14,0,392.0,-6,-4.0,1023.0,NW,5.81,0,0
27362,2022,2,14,1,374.0,-7,-2.0,1023.0,NE,3.13,0,0
27363,2022,2,14,2,208.0,-11,0.0,1024.0,NE,6.26,0,0
27364,2022,2,14,3,143.0,-12,0.0,1024.0,NE,10.28,0,0
27365,2022,2,14,4,38.0,-14,0.0,1025.0,NE,16.09,0,0
27366,2022,2,14,5,15.0,-14,0.0,1025.0,NE,21.9,0,0
27367,2022,2,14,6,9.0,-13,-1.0,1025.0,NE,29.05,0,0
27368,2022,2,14,7,11.0,-14,-1.0,1026.0,NE,33.97,0,0
27369,2022,2,14,8,13.0,-14,-1.0,1026.0,NE,39.78,0,0
27370,2022,2,14,9,13.0,-15,-1.0,1027.0,NE,45.59,0,0
27371,2022,2,14,10,15.0,-19,1.0,1028.0,NE,51.4,0,0
27372,2022,2,14,11,,-20,1.0,1028.0,NE,56.32,0,0
27373,2022,2,14,12,9.0,-22,1.0,1027.0,NE,61.24,0,0
27374,2022,2,14,13,7.0,-23,2.0,1026.0,NE,65.26,0,0
27375,2022,2,14,14,9.0,-24,2.0,1026.0,NE,68.39,0,0
27376,2022,2,14,15,14.0,-23,3.0,1025.0,NE,70.18,0,0
27377,2022,2,14,16,18.0,-23,3.0,1026.0,cv,0.89,0,0
27378,2022,2,14,17,16.0,-23,3.0,1026.0,cv,1.78,0,0
27379,2022,2,14,18,21.0,-20,1.0,1027.0,cv,2.67,0,0
27380,2022,2,14,19,22.0,-16,0.0,1028.0,cv,3.56,0,0
27381,2022,2,14,20,54.0,-20,2.0,1028.0,SE,3.13,0,0
27382,2022,2,14,21,126.0,-21,1.0,1029.0,cv,1.79,0,0
27383,2022,2,14,22,237.0,-17,0.0,1030.0,NW,4.02,0,0
27384,2022,2,14,23,197.0,-16,-1.0,1030.0,NW,7.15,0,0
27385,2022,2,15,0,48.0,-16,-4.0,1031.0,NW,11.17,0,0
27386,2022,2,15,1,17.0,-17,-3.0,1031.0,NW,15.19,0,0
27387,2022,2,15,2,12.0,-17,-5.0,1030.0,NW,19.21,0,0
27388,2022,2,15,3,15.0,-18,-4.0,1030.0,NW,23.23,0,0
27389,2022,2,15,4,16.0,-18,-7.0,1030.0,NW,26.36,0,0
27390,2022,2,15,5,17.0,-18,-8.0,1030.0,NW,28.15,0,0
27391,2022,2,15,6,14.0,-18,-10.0,1030.0,NW,31.28,0,0
27392,2022,2,15,7,12.0,-17,-9.0,1030.0,NW,34.41,0,0
27393,2022,2,15,8,16.0,-16,-5.0,1030.0,NW,37.54,0,0
27394,2022,2,15,9,16.0,-17,-2.0,1031.0,SE,1.79,0,0
27395,2022,2,15,10,11.0,-20,0.0,1030.0,cv,0.89,0,0
27396,2022,2,15,11,26.0,-22,2.0,1029.0,cv,1.78,0,0
27397,2022,2,15,12,27.0,-21,3.0,1029.0,cv,3.57,0,0
27398,2022,2,15,13,47.0,-19,3.0,1028.0,SE,3.13,0,0
27399,2022,2,15,14,75.0,-14,3.0,1027.0,SE,8.05,0,0
27400,2022,2,15,15,66.0,-12,3.0,1026.0,SE,13.86,0,0
27401,2022,2,15,16,54.0,-13,2.0,1025.0,SE,19.67,0,0
27402,2022,2,15,17,59.0,-12,1.0,1025.0,SE,23.69,0,0
27403,2022,2,15,18,69.0,-10,-1.0,1025.0,SE,27.71,0,0
27404,2022,2,15,19,63.0,-10,-1.0,1025.0,SE,29.5,0,0
27405,2022,2,15,20,57.0,-10,-2.0,1025.0,SE,31.29,0,0
27406,2022,2,15,21,66.0,-10,-1.0,1026.0,SE,35.31,0,0
27407,2022,2,15,22,75.0,-10,-3.0,1026.0,SE,38.44,0,0
27408,2022,2,15,23,77.0,-11,-3.0,1025.0,SE,41.57,0,0
27409,2022,2,16,0,66.0,-11,-4.0,1025.0,SE,43.36,0,0
27410,2022,2,16,1,87.0,-11,-4.0,1025.0,SE,45.15,0,0
27411,2022,2,16,2,96.0,-11,-5.0,1025.0,cv,0.89,0,0
27412,2022,2,16,3,75.0,-12,-8.0,1025.0,NE,0.89,0,0
27413,2022,2,16,4,80.0,-10,-6.0,1024.0,SE,0.89,0,0
27414,2022,2,16,5,78.0,-11,-6.0,1024.0,SE,1.78,0,0
27415,2022,2,16,6,81.0,-12,-6.0,1024.0,cv,0.89,0,0
27416,2022,2,16,7,86.0,-11,-5.0,1024.0,SE,1.79,0,0
27417,2022,2,16,8,112.0,-11,-5.0,1024.0,cv,0.89,0,0
27418,2022,2,16,9,97.0,-10,-3.0,1024.0,cv,1.78,0,0
27419,2022,2,16,10,118.0,-9,-1.0,1024.0,cv,2.67,0,0
27420,2022,2,16,11,121.0,-7,-1.0,1024.0,SE,1.79,0,0
27421,2022,2,16,12,135.0,-7,1.0,1023.0,cv,0.89,0,0
27422,2022,2,16,13,139.0,-7,2.0,1021.0,SE,1.79,0,0
27423,2022,2,16,14,144.0,-7,2.0,1021.0,SE,3.58,0,0
27424,2022,2,16,15,149.0,-7,3.0,1020.0,SE,5.37,0,0
27425,2022,2,16,16,159.0,-6,2.0,1020.0,SE,8.5,0,0
27426,2022,2,16,17,167.0,-6,1.0,1020.0,SE,12.52,0,0
27427,2022,2,16,18,167.0,-5,1.0,1020.0,SE,15.65,0,0
27428,2022,2,16,19,192.0,-5,1.0,1020.0,SE,18.78,0,0
27429,2022,2,16,20,208.0,-5,1.0,1020.0,SE,21.91,0,0
27430,2022,2,16,21,227.0,-4,1.0,1020.0,SE,25.04,0,0
27431,2022,2,16,22,241.0,-4,0.0,1019.0,SE,26.83,0,0
27432,2022,2,16,23,259.0,-4,0.0,1019.0,cv,0.89,0,0
27433,2022,2,17,0,271.0,-3,0.0,1019.0,SE,1.79,0,0
27434,2022,2,17,1,281.0,-2,0.0,1019.0,SE,2.68,0,0
27435,2022,2,17,2,296.0,-2,-1.0,1018.0,cv,0.89,0,0
27436,2022,2,17,3,220.0,-1,-1.0,1018.0,cv,1.78,0,0
27437,2022,2,17,4,255.0,-2,-1.0,1018.0,cv,2.67,0,0
27438,2022,2,17,5,253.0,-3,-3.0,1017.0,SE,0.89,0,0
27439,2022,2,17,6,247.0,-3,-2.0,1017.0,cv,0.45,0,0
27440,2022,2,17,7,274.0,-5,-4.0,1019.0,NW,0.89,0,0
27441,2022,2,17,8,276.0,-5,-4.0,1019.0,NW,4.91,0,0
27442,2022,2,17,9,231.0,-2,-2.0,1020.0,NW,8.04,0,0
27443,2022,2,17,10,215.0,-1,0.0,1020.0,NW,11.17,0,0
27444,2022,2,17,11,167.0,-9,3.0,1020.0,cv,1.79,0,0
27445,2022,2,17,12,74.0,-16,5.0,1020.0,NW,8.05,0,0
27446,2022,2,17,13,22.0,-21,6.0,1019.0,NW,15.2,0,0
27447,2022,2,17,14,14.0,-25,6.0,1019.0,NW,22.35,0,0
27448,2022,2,17,15,13.0,-23,6.0,1019.0,NW,29.5,0,0
27449,2022,2,17,16,12.0,-23,4.0,1020.0,NW,37.55,0,0
27450,2022,2,17,17,11.0,-22,4.0,1021.0,NW,43.36,0,0
27451,2022,2,17,18,10.0,-21,3.0,1022.0,NW,51.41,0,0
27452,2022,2,17,19,12.0,-19,2.0,1024.0,NE,4.02,0,0
27453,2022,2,17,20,20.0,-18,1.0,1024.0,NW,4.92,0,0
27454,2022,2,17,21,8.0,-18,1.0,1025.0,NW,8.94,0,0
27455,2022,2,17,22,21.0,-18,1.0,1026.0,NE,4.02,0,0
27456,2022,2,17,23,26.0,-16,0.0,1027.0,NE,7.15,0,0
27457,2022,2,18,0,19.0,-16,0.0,1027.0,NE,10.28,0,0
27458,2022,2,18,1,14.0,-16,-1.0,1027.0,NE,12.07,0,0
27459,2022,2,18,2,14.0,-15,-2.0,1027.0,NE,15.2,0,0
27460,2022,2,18,3,10.0,-15,-3.0,1027.0,NE,18.33,0,0
27461,2022,2,18,4,10.0,-15,-4.0,1027.0,NW,4.02,0,0
27462,2022,2,18,5,11.0,-15,-4.0,1028.0,NW,5.81,0,0
27463,2022,2,18,6,12.0,-15,-4.0,1028.0,NW,6.7,0,0
27464,2022,2,18,7,15.0,-14,-5.0,1028.0,NE,1.79,0,0
27465,2022,2,18,8,13.0,-13,-3.0,1028.0,NE,3.58,0,0
27466,2022,2,18,9,16.0,-15,0.0,1029.0,cv,0.89,0,0
27467,2022,2,18,10,15.0,-18,1.0,1029.0,SE,1.79,0,0
27468,2022,2,18,11,18.0,-18,2.0,1028.0,cv,1.79,0,0
27469,2022,2,18,12,19.0,-19,3.0,1027.0,cv,3.58,0,0
27470,2022,2,18,13,23.0,-21,4.0,1026.0,cv,5.37,0,0
27471,2022,2,18,14,34.0,-19,4.0,1025.0,SE,3.13,0,0
27472,2022,2,18,15,31.0,-19,4.0,1025.0,SE,7.15,0,0
27473,2022,2,18,16,38.0,-15,4.0,1025.0,SE,12.07,0,0
27474,2022,2,18,17,41.0,-15,3.0,1025.0,SE,16.09,0,0
27475,2022,2,18,18,52.0,-18,2.0,1026.0,NW,4.02,0,0
27476,2022,2,18,19,52.0,-20,0.0,1027.0,NW,8.94,0,0
27477,2022,2,18,20,46.0,-18,0.0,1028.0,NW,12.96,0,0
27478,2022,2,18,21,13.0,-16,-2.0,1028.0,NW,17.88,0,0
27479,2022,2,18,22,22.0,-18,-2.0,1029.0,NW,23.69,0,0
27480,2022,2,18,23,9.0,-20,-4.0,1030.0,NW,27.71,0,0
27481,2022,2,19,0,9.0,-20,-4.0,1030.0,NW,34.86,0,0
27482,2022,2,19,1,6.0,-20,-5.0,1030.0,NW,40.67,0,0
27483,2022,2,19,2,5.0,-20,-7.0,1030.0,NW,45.59,0,0
27484,2022,2,19,3,8.0,-21,-7.0,1031.0,NE,3.13,0,0
27485,2022,2,19,4,8.0,-20,-7.0,1030.0,NW,4.02,0,0
27486,2022,2,19,5,12.0,-20,-8.0,1030.0,NW,8.04,0,0
27487,2022,2,19,6,9.0,-22,-8.0,1031.0,NE,3.13,0,0
27488,2022,2,19,7,9.0,-23,-7.0,1031.0,NE,8.05,0,0
27489,2022,2,19,8,11.0,-22,-6.0,1032.0,NE,12.07,0,0
27490,2022,2,19,9,13.0,-23,-4.0,1032.0,SE,3.13,0,0
27491,2022,2,19,10,24.0,-23,-2.0,1032.0,NE,1.79,0,0
27492,2022,2,19,11,14.0,-24,-1.0,1032.0,NW,1.79,0,0
27493,2022,2,19,12,18.0,-24,0.0,1031.0,NE,1.79,0,0
27494,2022,2,19,13,30.0,-26,1.0,1030.0,SE,3.13,0,0
27495,2022,2,19,14,31.0,-24,1.0,1029.0,SE,8.05,0,0
27496,2022,2,19,15,41.0,-22,2.0,1028.0,SE,13.86,0,0
27497,2022,2,19,16,39.0,-21,1.0,1027.0,SE,18.78,0,0
27498,2022,2,19,17,42.0,-19,1.0,1027.0,SE,23.7,0,0
27499,2022,2,19,18,45.0,-16,-1.0,1027.0,SE,27.72,0,0
27500,2022,2,19,19,57.0,-15,-2.0,1028.0,SE,30.85,0,0
27501,2022,2,19,20,62.0,-14,-1.0,1028.0,SE,32.64,0,0
27502,2022,2,19,21,72.0,-13,-2.0,1028.0,SE,34.43,0,0
27503,2022,2,19,22,68.0,-13,-4.0,1028.0,SE,36.22,0,0
27504,2022,2,19,23,90.0,-12,-5.0,1028.0,SE,39.35,0,0
27505,2022,2,20,0,77.0,-11,-4.0,1028.0,SE,41.14,0,0
27506,2022,2,20,1,73.0,-11,-5.0,1028.0,SE,42.93,0,0
27507,2022,2,20,2,73.0,-11,-6.0,1027.0,SE,44.72,0,0
27508,2022,2,20,3,63.0,-12,-8.0,1027.0,SE,45.61,0,0
27509,2022,2,20,4,65.0,-12,-9.0,1027.0,cv,0.89,0,0
27510,2022,2,20,5,81.0,-12,-9.0,1027.0,cv,1.78,0,0
27511,2022,2,20,6,104.0,-12,-9.0,1027.0,NE,1.79,0,0
27512,2022,2,20,7,109.0,-13,-10.0,1027.0,cv,0.89,0,0
27513,2022,2,20,8,140.0,-11,-8.0,1028.0,NW,0.89,0,0
27514,2022,2,20,9,133.0,-9,-3.0,1029.0,NW,2.68,0,0
27515,2022,2,20,10,126.0,-9,-1.0,1029.0,NW,4.47,0,0
27516,2022,2,20,11,129.0,-11,0.0,1028.0,NW,7.6,0,0
27517,2022,2,20,12,117.0,-12,2.0,1028.0,cv,1.79,0,0
27518,2022,2,20,13,126.0,-13,4.0,1027.0,NW,1.79,0,0
27519,2022,2,20,14,107.0,-18,6.0,1026.0,cv,1.79,0,0
27520,2022,2,20,15,68.0,-18,6.0,1025.0,cv,2.68,0,0
27521,2022,2,20,16,8.0,-20,6.0,1025.0,NE,3.13,0,0
27522,2022,2,20,17,12.0,-20,5.0,1025.0,SE,1.79,0,0
27523,2022,2,20,18,42.0,-18,2.0,1026.0,SE,3.58,0,0
27524,2022,2,20,19,58.0,-18,1.0,1027.0,cv,0.45,0,0
27525,2022,2,20,20,67.0,-20,1.0,1028.0,SE,3.13,0,0
27526,2022,2,20,21,77.0,-18,-1.0,1029.0,SE,4.02,0,0
27527,2022,2,20,22,68.0,-14,-3.0,1029.0,SE,4.91,0,0
27528,2022,2,20,23,76.0,-17,-6.0,1030.0,NW,3.13,0,0
27529,2022,2,21,0,80.0,-17,-5.0,1030.0,NW,4.92,0,0
27530,2022,2,21,1,67.0,-15,-6.0,1030.0,SE,1.79,0,0
27531,2022,2,21,2,66.0,-7,-4.0,1030.0,SE,4.92,0,0
27532,2022,2,21,3,175.0,-6,-4.0,1030.0,SE,6.71,0,0
27533,2022,2,21,4,159.0,-6,-5.0,1030.0,SE,8.5,0,0
27534,2022,2,21,5,147.0,-5,-3.0,1030.0,SE,11.63,0,0
27535,2022,2,21,6,153.0,-5,-3.0,1030.0,SE,13.42,0,0
27536,2022,2,21,7,153.0,-5,-3.0,1031.0,SE,15.21,0,0
27537,2022,2,21,8,162.0,-5,-3.0,1031.0,SE,17.0,0,0
27538,2022,2,21,9,171.0,-5,-3.0,1031.0,SE,18.79,0,0
27539,2022,2,21,10,186.0,-5,-2.0,1030.0,cv,0.89,0,0
27540,2022,2,21,11,191.0,-5,-2.0,1030.0,SE,1.79,0,0
27541,2022,2,21,12,200.0,-5,0.0,1029.0,SE,3.58,0,0
27542,2022,2,21,13,212.0,-5,0.0,1027.5,cv,0.89,0,0
27543,2022,2,21,14,222.0,-5,2.0,1026.0,cv,2.68,0,0
27544,2022,2,21,15,237.0,-5,3.0,1025.0,SE,1.79,0,0
27545,2022,2,21,16,250.0,-5,3.0,1025.0,SE,3.58,0,0
27546,2022,2,21,17,264.0,-5,2.0,1024.0,SE,5.37,0,0
27547,2022,2,21,18,271.0,-4,1.0,1025.0,SE,7.16,0,0
27548,2022,2,21,19,268.0,-5,-2.0,1026.0,cv,0.89,0,0
27549,2022,2,21,20,278.0,-5,-2.0,1026.0,SE,0.89,0,0
27550,2022,2,21,21,285.0,-6,-4.0,1026.0,SE,1.78,0,0
27551,2022,2,21,22,316.0,-6,-4.0,1027.0,cv,0.45,0,0
27552,2022,2,21,23,332.0,-7,-5.0,1027.0,cv,1.34,0,0
27553,2022,2,22,0,339.0,-6,-5.0,1027.0,cv,2.23,0,0
27554,2022,2,22,1,322.0,-8,-7.0,1027.0,NW,1.79,0,0
27555,2022,2,22,2,321.0,-8,-7.0,1028.0,NW,5.81,0,0
27556,2022,2,22,3,266.0,-8,-6.0,1028.0,NW,7.6,0,0
27557,2022,2,22,4,219.0,-7,-3.0,1028.0,NW,11.62,0,0
27558,2022,2,22,5,222.0,-8,-3.0,1028.0,NW,15.64,0,0
27559,2022,2,22,6,259.0,-8,-2.0,1029.0,NW,20.56,0,0
27560,2022,2,22,7,28.0,-10,-2.0,1030.0,NW,23.69,0,0
27561,2022,2,22,8,8.0,-14,0.0,1031.0,NW,28.61,0,0
27562,2022,2,22,9,10.0,-17,3.0,1032.0,NW,33.53,0,0
27563,2022,2,22,10,9.0,-22,4.0,1033.0,NW,40.68,0,0
27564,2022,2,22,11,10.0,-23,5.0,1033.0,NW,45.6,0,0
27565,2022,2,22,12,14.0,-25,5.0,1032.0,cv,4.92,0,0
27566,2022,2,22,13,11.0,-23,5.0,1031.0,NW,7.15,0,0
27567,2022,2,22,14,10.0,-24,7.0,1030.0,NW,12.96,0,0
27568,2022,2,22,15,14.0,-25,7.0,1029.0,NW,16.98,0,0
27569,2022,2,22,16,10.0,-25,7.0,1029.0,NW,22.79,0,0
27570,2022,2,22,17,9.0,-26,7.0,1029.0,NW,27.71,0,0
27571,2022,2,22,18,17.0,-25,5.0,1029.0,NW,31.73,0,0
27572,2022,2,22,19,30.0,-23,5.0,1029.0,NW,33.52,0,0
27573,2022,2,22,20,31.0,-20,0.0,1029.0,cv,0.89,0,0
27574,2022,2,22,21,41.0,-17,-1.0,1029.0,cv,1.78,0,0
27575,2022,2,22,22,38.0,-14,-3.0,1029.0,cv,2.67,0,0
27576,2022,2,22,23,49.0,-14,-3.0,1029.0,cv,3.56,0,0
27577,2022,2,23,0,94.0,-13,-5.0,1029.0,NE,0.89,0,0
27578,2022,2,23,1,116.0,-14,-5.0,1029.0,cv,0.45,0,0
27579,2022,2,23,2,114.0,-13,-6.0,1029.0,cv,0.9,0,0
27580,2022,2,23,3,120.0,-14,-6.0,1028.0,NW,0.89,0,0
27581,2022,2,23,4,113.0,-13,-7.0,1028.0,NW,2.68,0,0
27582,2022,2,23,5,90.0,-13,-7.0,1028.0,NW,4.47,0,0
27583,2022,2,23,6,73.0,-14,-9.0,1028.0,NW,6.26,0,0
27584,2022,2,23,7,63.0,-14,-8.0,1028.0,NW,8.05,0,0
27585,2022,2,23,8,54.0,-12,-2.0,1029.0,NW,9.84,0,0
27586,2022,2,23,9,55.0,-13,-1.0,1029.0,NW,11.63,0,0
27587,2022,2,23,10,58.0,-15,2.0,1029.0,cv,0.89,0,0
27588,2022,2,23,11,61.0,-16,4.0,1029.0,NE,1.79,0,0
27589,2022,2,23,12,76.0,-16,7.0,1028.0,cv,0.89,0,0
27590,2022,2,23,13,78.0,-17,9.0,1027.0,cv,2.68,0,0
27591,2022,2,23,14,88.0,-16,9.0,1026.0,SE,3.13,0,0
27592,2022,2,23,15,116.0,-17,10.0,1025.0,cv,1.79,0,0
27593,2022,2,23,16,144.0,-17,10.0,1025.0,SE,1.79,0,0
27594,2022,2,23,17,163.0,-16,9.0,1025.0,SE,3.58,0,0
27595,2022,2,23,18,164.0,-14,6.0,1026.0,cv,0.89,0,0
27596,2022,2,23,19,185.0,-13,5.0,1027.0,SE,1.79,0,0
27597,2022,2,23,20,243.0,-11,1.0,1027.0,cv,0.89,0,0
27598,2022,2,23,21,256.0,-10,-1.0,1027.0,NE,0.89,0,0
27599,2022,2,23,22,356.0,-9,-2.0,1028.0,SE,1.79,0,0
27600,2022,2,23,23,364.0,-10,1.0,1028.0,SE,3.58,0,0
