SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.871143376,46,0,13.0,,3,0,0,0,
0,0.172242721,50,0,0.339196445,5400.0,11,0,2,0,3.0
1,0.9999999,42,1,0.110851506,3851.0,1,1,0,0,2.0
0,0.093401259,65,0,0.046079493,12000.0,16,0,0,0,0.0
0,0.0,43,0,0.421478926,6666.0,6,0,2,0,2.0
0,0.250681694,27,0,0.10475793,2395.0,4,0,0,0,0.0
0,0.026494923,39,0,2.453183521,800.0,8,0,2,0,2.0
0,0.029098113,80,1,0.207511737,4259.0,12,0,1,0,0.0
0,0.620626984,47,0,0.190587294,15000.0,6,0,0,0,1.0
0,0.029339601,33,0,0.178385729,12500.0,6,0,1,0,1.0
0,0.456981721,53,0,0.406909789,2083.0,11,0,0,0,0.0
0,0.0,53,1,0.928340359,10200.0,22,0,6,1,0.0
0,0.045789946,62,0,0.013367282,1570.0,2,0,0,0,1.0
0,0.016828149,40,0,0.006498917,6000.0,11,0,0,0,0.0
0,0.955474852,31,0,0.563641175,7557.0,17,0,2,0,2.0
0,0.246933886,44,0,1.149508039,8333.0,14,0,7,0,2.0
0,0.285812517,60,0,0.410223863,8665.0,9,0,2,0,1.0
0,0.035617116,78,0,0.219406227,4142.0,6,0,1,0,0.0
0,0.473648225,42,0,0.507479432,2673.0,3,0,1,0,3.0
0,0.274218063,49,0,0.3682734,7841.0,7,0,1,0,1.0
0,0.041326427,55,0,0.407602725,9101.0,11,0,2,0,1.0
0,0.250782674,51,0,0.031749206,40000.0,3,0,0,0,1.0
1,0.9999999,62,2,0.610252447,3881.0,6,2,1,1,0.0
0,0.610647144,45,0,0.38448237,13300.0,10,0,2,0,0.0
0,0.105675773,53,0,0.194513716,400.0,5,0,0,0,0.0
0,0.003413663,56,0,0.467608638,3750.0,17,0,2,0,0.0
0,0.0,32,0,0.0,,7,0,0,0,0.0
0,0.9999999,52,0,0.0,3932.0,0,0,0,0,0.0
1,0.309016012,35,2,0.555904523,3183.0,10,0,1,0,2.0
0,0.022131866,64,0,0.309572301,5400.0,17,0,1,0,0.0
0,0.0,36,0,0.190755105,6316.0,13,0,1,0,3.0
0,0.018899622,43,0,0.565932817,48374.0,11,0,9,0,5.0
0,0.036959409,46,0,0.16485365,8916.0,8,0,1,0,1.0
0,0.182415542,52,0,1.608517188,1948.0,12,0,2,0,1.0
0,0.007046948,68,0,0.001249609,3200.0,5,0,0,0,0.0
0,0.833245213,57,0,0.211823767,13345.0,11,0,2,0,0.0
0,0.035006326,58,0,0.272398928,8582.0,9,0,2,0,6.0
0,0.0,43,0,0.176580284,15550.0,7,0,2,0,4.0
0,0.50763602,53,1,0.388496357,9057.0,16,0,1,0,2.0
0,0.0,49,0,0.213854021,2150.0,4,0,0,1,3.0
0,0.880549764,49,0,0.144285238,3000.0,3,0,0,0,0.0
0,0.00891285,71,0,0.402128644,2160.0,7,0,1,0,0.0
0,0.125262025,33,0,0.724219676,2530.0,7,0,1,0,2.0
0,0.054991913,31,0,0.497032177,3200.0,5,0,2,0,0.0
0,0.049762247,45,0,0.099440149,3750.0,9,0,0,0,0.0
0,0.0,82,0,0.000374742,5336.0,3,0,0,0,0.0
0,0.695076328,57,1,0.386211104,4916.0,7,0,0,0,0.0
0,0.9999999,22,0,0.0,2133.0,0,0,0,0,0.0
0,0.018547333,84,0,31.0,,8,0,0,0,0.0
0,0.016065596,43,0,0.235393326,8300.0,5,0,1,0,0.0
0,0.780339582,54,0,0.150821895,5900.0,5,0,0,0,0.0
0,0.186809275,55,0,0.464274133,9250.0,14,0,2,0,4.0
0,0.682171849,31,0,0.353425046,7050.0,9,0,1,0,0.0
0,0.08113193,37,0,0.193840821,7500.0,4,0,1,0,2.0
0,0.0,26,0,0.378197998,898.0,2,0,0,0,0.0
0,0.080893368,46,0,0.417958204,10000.0,13,0,3,0,3.0
0,0.0,38,0,1.495851042,4940.0,13,0,2,0,0.0
0,0.447131829,47,0,0.558402861,5033.0,9,0,1,0,2.0
0,0.9999999,47,0,0.354604127,11000.0,11,0,2,0,3.0
0,0.206215912,33,0,0.154842451,5172.0,7,1,0,0,2.0
0,0.052568674,66,0,0.156374988,10250.0,3,0,1,0,1.0
0,0.491575421,42,0,0.579030069,14000.0,9,0,4,0,2.0
0,0.015047141,69,0,65.0,,6,0,1,0,0.0
0,0.021107202,33,0,0.14104223,8500.0,6,0,0,0,0.0
0,0.060313252,67,0,0.129059117,1200.0,8,0,0,0,0.0
0,0.045782397,42,0,0.334063827,7300.0,15,0,2,0,4.0
0,0.324668242,59,3,0.246001932,9316.0,9,0,1,1,2.0
0,0.856905338,59,0,0.657363977,8527.0,9,0,2,0,0.0
0,0.062214033,46,0,1.022488756,2000.0,13,0,2,0,0.0
0,1.013303769,47,0,13.0,,1,2,0,1,0.0
0,0.9999999,36,0,0.0,,0,1,0,0,0.0
0,0.348590701,44,1,0.454446263,5498.0,9,0,2,0,1.0
0,0.084004427,50,0,0.016342225,4160.0,7,0,0,0,0.0
0,0.093547661,66,0,0.006937066,16000.0,2,0,0,0,1.0
0,0.917423548,42,3,0.326010707,5416.0,9,0,0,0,4.0
0,0.356773753,42,0,0.435941874,7500.0,14,0,3,0,2.0
0,0.018899055,49,0,0.331254331,17315.0,6,0,2,0,3.0
0,0.89365387,59,0,0.41676314,8637.0,13,0,2,0,3.0
0,0.860244543,53,0,0.50399167,5761.0,11,0,1,0,6.0
0,0.208199089,50,0,0.630783959,9400.0,7,0,3,0,0.0
0,0.004810627,91,0,0.003700962,1350.0,7,0,0,0,0.0
0,0.862744066,53,0,0.219733333,3749.0,8,0,0,0,0.0
0,0.0,28,0,0.383846794,1200.0,5,0,0,0,0.0
1,0.29814801,61,0,0.299518226,11000.0,21,0,3,0,0.0
0,0.715865589,36,0,0.346425167,5244.0,7,0,1,0,2.0
0,0.138886133,62,0,0.234442338,5800.0,6,0,1,0,0.0
0,0.0,28,0,0.090080972,1975.0,5,0,0,0,0.0
1,0.9999999,32,0,0.126724415,3116.0,6,1,0,0,0.0
0,0.303599873,38,0,0.474848307,5108.0,7,0,2,0,1.0
0,0.099784565,42,0,0.369126175,5000.0,18,0,1,0,0.0
0,0.076331837,64,0,0.154910286,7300.0,9,0,1,0,0.0
1,0.786034884,25,0,0.480584391,2600.0,9,1,0,0,0.0
0,0.033676644,58,1,0.205060192,4900.0,25,0,0,0,1.0
0,0.69252847,30,3,0.269824708,4791.0,12,1,0,1,3.0
0,0.730626937,42,0,1.115619546,4583.0,6,0,1,0,1.0
0,0.179881279,46,2,0.434528274,20000.0,10,0,3,0,0.0
0,2.799050237,35,0,0.533866533,4000.0,4,0,1,0,0.0
0,1.056803362,45,1,0.025762231,8461.0,4,1,0,0,0.0
0,0.070453117,28,0,0.178638351,1600.0,3,0,0,0,0.0
0,0.0,47,0,0.067819508,3700.0,3,0,0,0,3.0
0,0.058368205,43,0,0.470185058,5835.0,4,0,2,0,1.0
0,0.113033617,39,0,0.021449563,26200.0,10,0,0,0,0.0
0,0.183743792,58,0,0.555917039,4917.0,10,0,2,1,0.0
0,0.490821352,50,0,0.464593169,3600.0,10,0,1,0,0.0
0,0.046189182,51,0,0.340297252,7131.0,5,0,1,0,2.0
0,0.338813597,25,0,45.0,,1,0,0,0,0.0
0,0.084549625,63,0,0.303095752,12500.0,13,0,3,0,4.0
1,0.9999999,54,0,0.228402866,2372.0,2,0,0,1,0.0
0,0.9999999,53,0,0.284075264,2178.0,3,0,0,1,3.0
0,0.671013445,43,0,0.669481169,9000.0,20,0,3,0,2.0
0,0.9999999,58,0,0.185642609,2590.0,2,0,0,0,1.0
0,0.242005048,77,0,0.074515648,3354.0,4,0,0,0,0.0
0,0.076461569,31,0,0.008497876,4000.0,1,0,0,0,0.0
0,0.063117931,47,0,0.512697461,5000.0,16,0,2,0,2.0
0,0.211608827,73,0,0.249903883,2600.0,5,0,0,0,0.0
1,0.76624875,37,0,0.444584781,9500.0,5,0,2,0,2.0
0,0.313927723,69,0,0.348339483,5419.0,12,0,0,0,0.0
0,0.023526592,89,0,20.0,,4,0,0,0,
0,0.529388245,33,0,0.450645564,2400.0,7,0,1,0,1.0
0,0.991667929,53,1,0.489939847,4820.0,9,0,2,0,3.0
0,0.133433283,72,0,0.421294172,2178.0,5,0,1,1,0.0
0,0.9999999,23,0,0.069009997,3100.0,1,0,0,0,0.0
1,0.876115058,45,1,0.220366467,6166.0,11,1,0,2,0.0
0,0.017430734,51,0,0.135960864,10833.0,4,0,1,0,2.0
0,0.253462995,34,0,0.660067986,5000.0,8,0,1,0,2.0
0,0.364770936,58,0,0.313111422,15741.0,11,0,2,0,1.0
0,0.063819386,63,0,0.212329321,24753.0,8,0,3,0,1.0
0,0.235070597,81,0,0.025734225,6877.0,3,0,0,0,0.0
0,0.081741448,33,1,0.126872516,6541.0,7,0,0,0,0.0
0,0.0,55,0,0.11327504,10063.0,8,0,1,0,0.0
0,0.105563385,35,0,0.205509887,4500.0,13,0,0,1,0.0
0,0.075793255,68,0,0.233641771,6051.0,15,0,1,0,1.0
0,0.559293879,60,0,0.641337939,5500.0,9,0,1,0,1.0
0,0.022958403,62,0,0.077161258,8073.0,3,0,1,0,0.0
0,0.019288361,85,0,11.0,,6,0,0,0,0.0
0,0.005888562,55,0,75.0,,3,0,0,0,
0,0.122276134,57,0,0.203054878,12700.0,8,0,3,0,1.0
0,0.806519348,40,0,0.736427683,2412.0,5,2,1,0,3.0
0,0.88388676,38,0,0.41309324,6552.0,7,0,2,0,2.0
0,0.0,68,0,0.241119893,10500.0,7,0,1,0,0.0
0,0.561134622,31,0,0.117191944,8788.0,3,0,0,0,4.0
0,0.055230996,62,0,0.189645595,9000.0,21,0,0,0,1.0
0,1.030993801,58,0,0.337220926,3000.0,3,1,2,0,1.0
0,0.667268236,48,0,0.380175827,14900.0,11,0,4,0,3.0
0,0.401963468,54,1,0.224667584,8723.0,11,0,1,0,2.0
0,0.401077985,42,0,0.369681469,4300.0,15,0,0,0,0.0
0,0.103256624,47,0,0.215184456,11682.0,10,0,1,0,4.0
0,0.352463427,47,0,0.589630053,7000.0,8,0,1,0,3.0
0,0.931767474,50,2,0.480413663,6381.0,17,0,2,0,1.0
1,0.995311501,43,1,0.77674558,3336.0,17,0,2,1,1.0
0,0.097723235,68,0,0.178566801,7716.0,4,0,1,0,2.0
0,0.864103263,42,2,0.767430978,2136.0,6,0,1,0,0.0
0,0.033296397,81,0,0.014993753,2400.0,4,0,0,0,0.0
0,0.15323723,43,0,0.535627829,9500.0,7,0,4,0,3.0
0,0.259314634,34,0,0.919349005,5529.0,16,0,4,0,0.0
1,0.71285164,34,1,0.28752547,4416.0,12,0,0,0,1.0
0,0.077409367,52,0,0.502921476,7016.0,12,0,4,0,1.0
0,0.9999999,25,0,0.0,500.0,1,0,0,0,0.0
0,0.399281201,79,0,0.02946392,7330.0,7,0,0,0,0.0
0,0.933785135,44,0,1.136965759,4000.0,16,0,2,0,1.0
0,0.049315276,53,0,1.044962531,1200.0,7,0,1,0,0.0
0,0.198458697,36,0,0.239175258,5819.0,7,0,1,0,3.0
0,0.438481445,40,0,0.45648855,4584.0,7,0,1,0,3.0
0,0.364043859,34,1,1.208472156,2100.0,12,0,2,0,2.0
0,0.98070193,50,0,0.2913592,4200.0,5,0,0,0,1.0
0,0.539124567,55,0,0.161861485,6381.0,3,0,0,0,0.0
0,0.714323808,28,0,0.300531084,3200.0,7,0,0,0,0.0
0,0.130138562,49,0,0.128705384,6611.0,11,0,0,0,0.0
0,0.13959408,62,2,0.212308883,5166.0,12,0,0,0,1.0
0,0.420629115,26,0,0.062189055,803.0,3,0,0,0,0.0
0,0.0,55,0,11.0,,6,0,0,0,
0,0.840705381,47,0,0.376657248,4600.0,8,0,1,0,1.0
0,0.0,62,1,0.175516224,2033.0,7,0,0,0,0.0
0,0.075649442,62,0,0.157576775,5958.0,16,0,0,0,0.0
0,0.016145861,73,0,0.087761526,5400.0,34,0,0,0,0.0
0,1.077792221,50,1,0.679909345,7500.0,5,0,2,0,1.0
0,0.011349811,77,0,0.68377912,2317.0,7,0,1,0,0.0
0,0.097864823,55,0,0.268489673,8666.0,5,0,1,0,0.0
1,0.9999999,32,0,0.026263165,7500.0,3,1,0,0,0.0
0,0.0,37,0,0.149284606,5800.0,10,0,0,0,2.0
0,0.027078591,62,0,0.338410496,6630.0,15,0,1,0,0.0
0,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0.0
0,0.380196134,39,0,0.452068222,5100.0,13,0,2,0,2.0
0,0.868263473,32,1,0.016284234,1350.0,2,0,0,0,0.0
1,0.9999999,46,0,0.716701903,1891.0,3,3,1,0,1.0
0,0.972319819,76,1,0.299711175,4500.0,17,0,1,0,0.0
0,0.875983855,26,2,0.163074039,3200.0,5,0,0,0,0.0
0,0.034550037,42,0,0.006508722,3840.0,4,0,0,0,2.0
0,0.0,30,0,0.0,8000.0,2,0,0,0,0.0
0,0.059685466,48,0,0.34803574,7050.0,12,0,1,0,1.0
0,0.765418664,55,3,0.925295705,9637.0,15,0,5,0,2.0
0,0.9999999,65,0,0.194196429,3135.0,8,0,0,0,0.0
0,0.920041005,29,1,0.147865325,2880.0,3,0,0,0,0.0
0,0.240170128,49,0,0.179847841,11303.0,5,0,1,0,2.0
0,0.057257387,49,0,1.455857857,1800.0,11,0,2,0,2.0
0,0.12635215,41,0,0.100747113,4416.0,5,0,0,0,1.0
0,0.003351556,63,0,0.55570877,3625.0,14,0,3,0,1.0
0,0.026594599,59,0,0.306583561,7700.0,13,0,1,0,0.0
0,0.274100387,47,0,0.273037155,8800.0,16,0,1,0,1.0
0,0.062539769,49,0,0.010384216,1925.0,6,0,0,0,0.0
0,0.116990284,62,0,0.222879684,1520.0,5,0,0,0,1.0
0,0.020394328,35,0,0.140337123,2550.0,4,0,0,0,0.0
0,0.147756259,49,0,0.216440718,12760.0,6,0,1,0,3.0
0,0.032591676,57,0,0.080573215,28470.0,12,0,1,0,2.0
0,0.157768423,36,0,0.735397383,3132.0,9,0,2,0,0.0
0,0.010920628,79,0,0.085982859,3616.0,31,0,1,0,0.0
0,0.169970751,52,0,0.49897881,7833.0,4,0,1,0,0.0
0,0.65017091,35,0,0.587010824,1200.0,4,0,0,0,2.0
1,0.008047758,61,1,0.272386789,2936.0,9,0,1,0,1.0
0,0.000327858,58,1,0.234316541,11492.0,4,0,1,0,0.0
0,0.516048395,58,2,0.133269871,2100.0,4,0,0,0,0.0
0,0.184176237,47,0,0.843078461,2000.0,9,0,2,0,0.0
0,0.006605383,90,0,10.0,,5,0,0,0,0.0
0,0.06852319,70,0,0.510111338,4400.0,16,0,2,0,1.0
0,0.028224085,48,0,0.78139382,6083.0,10,0,3,0,2.0
0,0.018911208,60,0,0.017047817,2404.0,6,0,0,1,0.0
0,0.024100447,86,0,0.010791367,2223.0,6,0,0,0,0.0
0,0.0,50,0,0.0,,1,0,0,0,
0,0.009799902,79,0,0.004685408,5975.0,13,0,0,0,0.0
0,0.023513788,26,0,9.0,,5,0,0,0,0.0
0,0.040665161,39,0,0.170082992,10000.0,5,0,2,0,2.0
0,0.539283042,56,2,0.382722379,3900.0,4,0,1,1,0.0
0,0.000307164,93,0,0.150462384,4000.0,11,0,1,0,0.0
0,0.01807303,38,0,0.207997778,3600.0,14,0,0,0,0.0
0,0.782759455,61,1,0.181314879,2889.0,7,0,0,0,0.0
0,0.320561439,43,0,0.092633101,112000.0,19,0,4,0,2.0
0,0.114093253,38,0,0.307133421,9083.0,4,0,1,0,2.0
0,0.9999999,73,0,0.0,,4,0,0,0,
0,0.375459014,42,0,0.123707846,5900.0,4,0,0,0,0.0
1,0.9999999,57,0,0.0,,1,1,0,0,0.0
0,0.032667803,59,0,0.203059388,3333.0,18,0,1,0,1.0
0,0.298323746,50,0,0.408759124,10000.0,10,0,2,0,1.0
0,0.226275921,62,0,0.373775082,15000.0,15,0,3,0,0.0
1,0.9999999,28,0,0.0,,0,0,0,0,0.0
0,0.030742754,42,0,0.230211918,11041.0,7,0,3,0,2.0
0,0.736536868,57,0,0.398585977,15416.0,12,0,4,0,0.0
0,0.066891005,51,0,0.609313339,3800.0,18,0,1,0,2.0
0,0.505157899,45,0,0.142967842,7742.0,6,0,1,0,6.0
0,0.217492398,34,0,0.297989793,9600.0,8,0,2,0,1.0
0,0.136908303,38,1,0.288704819,6639.0,11,0,0,0,2.0
0,0.9999999,79,0,44.0,0.0,3,0,0,0,0.0
0,0.005474119,76,0,0.098253566,7500.0,10,0,1,0,0.0
0,0.099075898,52,0,0.225474255,3689.0,9,0,0,0,1.0
0,0.0,39,1,30.0,,3,0,0,0,0.0
0,0.489489285,41,0,0.188500919,7617.0,10,0,0,0,1.0
0,0.303075081,55,0,0.257745484,9908.0,10,0,1,0,2.0
0,0.240578373,55,0,0.399733511,1500.0,4,0,0,0,0.0
0,0.354409257,73,0,0.551432292,3071.0,6,0,1,0,2.0
0,0.009087968,44,0,9.0,0.0,4,0,0,0,0.0
0,0.034907105,51,0,0.203380589,7335.0,6,0,1,0,1.0
0,0.0,64,0,0.0,3490.0,2,0,0,0,0.0
0,0.040250379,50,0,0.157377259,15662.0,14,0,1,0,4.0
1,0.641697878,46,2,0.102651459,6750.0,2,0,0,0,1.0
0,0.120974173,48,0,0.220668221,7721.0,6,0,2,0,1.0
0,0.300269973,33,1,0.085986771,6500.0,8,0,0,0,2.0
0,0.006928577,53,0,0.792441512,5000.0,17,0,2,0,2.0
0,0.016398907,37,0,0.000999833,6000.0,3,0,0,0,1.0
1,1.755572636,57,1,0.650436954,800.0,8,4,0,0,1.0
0,0.182472719,66,0,0.059772945,7310.0,9,0,0,0,0.0
0,0.193295642,51,0,1.028807758,3505.0,14,0,1,0,1.0
0,0.233108003,30,0,0.529801325,1660.0,8,0,0,0,0.0
0,0.394744359,29,0,0.191968658,4083.0,4,0,0,0,1.0
0,0.752185589,51,0,0.588633288,2955.0,8,0,1,1,0.0
0,0.0,49,0,0.410928558,5416.0,8,0,2,0,2.0
0,0.106091621,49,0,1.013997201,5000.0,11,0,3,0,2.0
0,0.382021683,55,0,0.494625448,12000.0,10,0,2,0,1.0
0,0.2994372,41,0,0.319274611,9649.0,8,0,2,0,2.0
0,0.634335868,45,0,0.653383568,6900.0,13,0,2,0,2.0
0,0.001882242,50,0,1.317473011,2500.0,9,0,2,0,1.0
0,0.000267426,50,0,0.397770219,5291.0,8,0,1,0,0.0
0,0.087279756,45,0,0.10875285,5700.0,8,0,0,0,2.0
0,0.020020206,81,0,0.095878236,9000.0,11,0,1,0,1.0
0,0.026718256,48,0,0.212510711,3500.0,5,0,1,0,2.0
0,0.218811776,56,0,0.22739245,10250.0,9,0,2,0,3.0
0,0.714981573,62,0,0.364623518,6998.0,5,0,1,0,1.0
1,0.9999999,31,0,0.0,1600.0,0,2,0,0,0.0
0,0.317351718,53,0,0.861538462,2339.0,6,0,2,0,1.0
0,0.0,71,0,0.225144214,5893.0,11,0,1,0,1.0
0,0.279830594,55,0,0.170589724,3950.0,6,0,1,0,0.0
0,0.002057828,55,1,0.277367185,11500.0,15,0,2,0,2.0
0,0.314844699,54,0,0.765781923,2787.0,11,0,1,0,2.0
0,0.017049148,61,0,0.221656291,5300.0,7,0,1,0,2.0
0,0.105421041,29,0,0.140039448,2534.0,3,0,0,0,0.0
1,0.251348728,42,2,0.220182545,9750.0,17,2,1,1,1.0
0,0.103609238,46,0,0.072985403,5000.0,8,0,0,0,2.0
1,0.733885463,49,2,0.369223765,8785.0,20,0,2,0,2.0
0,0.129253895,44,0,0.291446674,7575.0,8,0,2,0,4.0
0,0.303419204,58,0,0.394630587,14116.0,15,0,1,0,1.0
0,0.409630626,70,0,0.647443291,2600.0,9,0,1,0,0.0
0,0.106535508,67,0,0.288104304,8666.0,8,0,1,0,0.0
0,0.787466057,28,0,0.180681028,5755.0,9,0,0,0,0.0
0,0.0,50,0,0.397557785,11464.0,11,0,2,0,1.0
0,0.032278709,30,0,0.358307849,3923.0,5,0,1,0,0.0
0,0.060587882,25,0,0.097944825,5400.0,2,0,0,0,0.0
0,0.51162165,55,0,0.496409178,5708.0,8,0,1,0,1.0
0,0.288453423,63,0,0.488197093,9700.0,15,0,3,0,1.0
0,0.757400893,44,2,0.651397977,3361.0,15,0,1,0,1.0
0,0.355920097,63,0,0.285115476,12166.0,3,0,1,0,0.0
0,0.516831579,37,0,0.862385321,1852.0,8,0,1,0,0.0
0,0.001532715,61,0,0.104431329,9996.0,13,0,1,0,0.0
0,0.051527896,76,0,0.022848439,2625.0,4,0,0,0,0.0
0,0.005809894,55,0,0.068521381,3881.0,5,0,0,0,0.0
0,0.081747385,55,2,53.0,,4,0,0,0,0.0
1,0.51911978,52,0,0.660935626,2500.0,11,0,1,0,0.0
0,0.028594281,64,1,4.0,,1,0,0,0,0.0
0,0.69923022,51,0,0.160358492,13500.0,7,0,1,0,1.0
0,0.279921652,57,0,0.412625096,7793.0,10,0,2,0,0.0
0,0.588659766,62,0,1.73855359,3843.0,12,0,3,0,0.0
0,1.041369472,22,0,21.0,,1,0,0,0,0.0
0,0.304745331,48,0,0.94041082,4916.0,12,0,4,0,0.0
0,0.283879195,59,0,0.287714988,4069.0,8,0,1,0,0.0
0,1.012532498,52,0,0.561471926,20000.0,8,0,4,0,0.0
0,0.00998776,78,0,0.001599573,3750.0,2,0,0,0,0.0
0,0.09739543,29,0,0.427075067,6300.0,11,0,2,0,0.0
0,0.014408215,40,0,0.06344301,5500.0,4,0,0,0,1.0
0,0.035181694,77,0,0.296453214,8260.0,13,0,1,0,0.0
0,0.478925816,50,0,0.380642618,5072.0,7,0,1,0,2.0
0,1.030862856,41,0,0.266592613,3600.0,4,2,0,2,0.0
0,0.130591294,64,0,58.0,,1,0,0,0,0.0
0,0.0,55,0,1.205833921,4250.0,8,0,2,0,0.0
0,0.014925373,64,0,0.487302539,5000.0,10,0,2,0,0.0
1,0.015876765,61,2,0.159424154,3750.0,20,0,1,0,0.0
0,0.013267645,36,0,0.074288073,2422.0,3,0,0,0,0.0
0,0.075067173,60,1,0.063626035,6160.0,7,0,0,0,2.0
0,0.040549307,37,0,1.073170732,2500.0,23,0,2,0,3.0
0,0.361763824,37,1,0.521865889,2400.0,3,0,1,0,3.0
0,0.009310714,62,0,0.092896175,8600.0,8,0,0,0,2.0
0,0.682045422,46,0,0.345700955,4500.0,10,0,0,0,0.0
0,0.881071894,61,1,0.408118657,6404.0,16,0,1,0,0.0
0,0.418666209,31,0,0.424702567,6387.0,9,0,2,0,0.0
0,0.014887222,56,0,0.164786817,12500.0,5,0,1,0,0.0
0,0.24473603,58,0,0.201696263,7545.0,11,0,1,0,0.0
0,0.514624269,37,0,0.339693553,6917.0,8,0,1,0,2.0
0,0.109739538,29,0,0.038903625,4523.0,2,0,0,0,0.0
0,0.273551889,34,0,0.295988435,8300.0,13,0,2,0,0.0
0,0.0,62,0,0.174077904,2900.0,8,0,0,0,0.0
0,0.021903087,72,0,46.0,,6,0,0,0,
0,0.219140177,47,0,0.19716799,4660.0,3,0,0,0,0.0
0,1.009519277,28,0,0.18572695,2255.0,4,0,0,3,0.0
1,1.035152827,39,0,0.9711511,3500.0,11,0,2,0,2.0
0,0.030897141,74,0,16.0,,2,0,0,0,0.0
0,0.05703918,46,0,0.198833252,8227.0,9,0,1,0,2.0
0,0.9999999,26,0,0.0,0.0,1,0,0,0,0.0
0,0.071059369,40,0,0.85994832,3869.0,13,0,3,0,2.0
0,0.107759257,48,0,0.219403814,5400.0,4,0,1,0,3.0
1,1.029169607,25,0,0.314345501,4300.0,18,0,1,1,0.0
0,0.119583556,40,0,0.083149521,70270.0,12,0,4,0,1.0
0,0.286247606,58,0,0.41350961,9000.0,12,0,4,0,0.0
0,0.065113797,90,1,0.198600467,3000.0,10,0,1,0,1.0
1,0.936668937,54,1,0.46865752,3716.0,12,0,1,0,0.0
0,0.516375906,64,0,0.71813775,9901.0,22,0,5,0,0.0
0,0.374180647,41,0,0.345167653,6083.0,3,0,2,0,2.0
0,0.000392131,89,0,0.0,4781.0,2,0,0,0,0.0
0,0.657485143,41,0,0.358477971,2995.0,8,0,0,0,1.0
0,0.624113137,44,0,0.407511737,5324.0,10,0,2,0,0.0
0,0.0,40,6,0.348954111,6166.0,3,4,1,0,0.0
0,0.410292369,45,0,0.201510787,18400.0,8,0,1,0,1.0
0,0.238513762,47,0,0.115752055,4500.0,4,0,0,0,0.0
0,0.011413036,59,0,0.003879728,6185.0,7,0,0,0,0.0
0,0.095140309,46,0,0.266707479,9800.0,20,0,1,0,4.0
0,0.033511166,83,0,0.010068027,3674.0,7,0,0,0,0.0
0,0.487776056,47,0,0.465495804,6433.0,15,0,2,0,0.0
0,0.071746321,48,0,6.328685259,501.0,13,0,2,0,4.0
0,0.304067837,52,0,0.306615564,6000.0,9,0,3,0,1.0
1,0.9999999,35,0,0.094345517,3200.0,1,1,0,0,1.0
0,0.076116955,30,0,0.02539746,10000.0,3,0,0,0,0.0
1,0.070477181,41,0,0.297284496,6333.0,7,0,1,0,3.0
0,0.671432219,34,0,0.281849194,8500.0,13,0,0,0,0.0
0,0.006566557,47,0,0.135939782,8900.0,6,0,2,0,1.0
0,0.063680859,25,0,0.028204213,2800.0,7,0,0,0,0.0
0,0.282537706,37,0,0.4252386,6600.0,12,0,1,0,0.0
0,0.540264367,50,0,0.235266439,8500.0,11,0,3,0,2.0
0,0.00521724,64,0,0.000495491,10090.0,2,0,0,0,0.0
0,0.034413794,54,0,0.23005789,13300.0,20,0,2,0,1.0
0,0.513123698,49,0,0.553864518,3350.0,8,0,1,0,1.0
0,0.637333867,48,0,0.217051445,5500.0,4,1,0,0,0.0
0,0.005504179,63,0,0.379920017,4750.0,7,0,1,0,0.0
0,0.050480186,47,0,0.380298066,9460.0,11,0,1,0,3.0
0,0.027053844,75,0,0.006239501,8333.0,4,0,0,0,0.0
0,0.149935297,39,0,0.492153868,7200.0,9,0,2,0,3.0
0,0.01319975,51,0,0.500454463,5500.0,13,0,3,0,1.0
0,0.0,23,0,0.0,,2,0,0,0,0.0
0,0.58221901,28,0,0.253262983,3600.0,7,0,1,0,0.0
0,0.075931568,57,0,0.239695341,6695.0,4,0,2,0,0.0
0,0.042482272,58,0,0.262394022,6958.0,7,0,2,0,2.0
0,0.9999999,22,0,0.119960013,3000.0,1,1,0,0,0.0
0,0.9999999,57,0,0.161502966,1516.0,1,0,0,0,0.0
0,0.501565979,62,0,0.157475394,6400.0,9,0,0,0,0.0
0,0.081188763,64,0,59.0,,4,0,0,0,0.0
0,0.662234474,35,0,0.52065246,3800.0,10,0,2,0,1.0
0,0.9999999,50,2,0.224989518,11924.0,7,1,2,0,0.0
0,0.068381985,79,0,0.028325465,3600.0,2,0,1,0,0.0
0,1.010387612,45,3,0.221879135,6800.0,7,3,0,0,0.0
0,0.034704808,57,0,0.122903115,2920.0,9,0,1,0,0.0
1,0.078100935,42,0,0.224670952,9800.0,18,0,2,0,1.0
0,0.061950464,44,0,0.231905869,7308.0,11,0,1,0,1.0
0,0.176063149,48,0,0.025354663,6625.0,7,0,0,0,0.0
0,0.019494342,69,0,0.160175221,10500.0,14,0,1,0,0.0
0,0.323415395,34,2,0.481739708,6023.0,13,0,1,1,0.0
0,1.007934987,29,0,0.439527213,3637.0,7,0,0,0,0.0
0,0.044997,53,0,0.180563887,5000.0,2,0,1,0,0.0
0,0.103665572,36,0,0.691711279,5416.0,6,0,1,0,2.0
0,0.0,40,0,0.400912566,8108.0,7,0,2,0,1.0
