,Year,Major,Gender,Admission
6465,1973,Other,F,Rejected
6466,1973,Other,M,Rejected
6467,1973,Other,M,Accepted
6468,1973,Other,M,Accepted
6469,1973,School of Medicine,F,Rejected
6470,1973,Department of Physics and Astronomy,M,Accepted
6471,1973,School of Medicine,F,Rejected
6472,1973,Other,M,Accepted
6473,1973,Other,M,Accepted
6474,1973,Other,M,Rejected
6475,1973,Other,M,Rejected
6476,1973,School of Political Science and International Relations,F,Rejected
6477,1973,Department of Physics and Astronomy,M,Accepted
6478,1973,Department of Psychology,F,Rejected
6479,1973,Department of Physics and Astronomy,M,Accepted
6480,1973,Other,M,Accepted
6481,1973,Other,F,Rejected
6482,1973,Other,M,Rejected
6483,1973,Other,M,Rejected
6484,1973,Department of Mechanical Engineering,F,Rejected
6485,1973,Other,F,Rejected
6486,1973,Department of Psychology,F,Rejected
6487,1973,Other,M,Rejected
6488,1973,Other,M,Rejected
6489,1973,Other,M,Accepted
6490,1973,Other,M,Rejected
6491,1973,Department of Physics and Astronomy,M,Accepted
6492,1973,Department of Mechanical Engineering,F,Rejected
6493,1973,Other,M,Accepted
6494,1973,Department of Physics and Astronomy,M,Accepted
6495,1973,Department of Economics,M,Accepted
6496,1973,Other,F,Rejected
6497,1973,Department of Mechanical Engineering,M,Rejected
6498,1973,Other,M,Rejected
6499,1973,Other,M,Rejected
6500,1973,Other,F,Accepted
6501,1973,Department of Physics and Astronomy,F,Accepted
6502,1973,Department of Psychology,M,Rejected
6503,1973,Other,F,Accepted
6504,1973,Other,M,Rejected
6505,1973,Other,M,Accepted
6506,1973,Department of Mechanical Engineering,M,Rejected
6507,1973,Other,M,Rejected
6508,1973,School of Medicine,M,Accepted
6509,1973,Other,M,Rejected
6510,1973,Other,M,Accepted
6511,1973,Other,M,Rejected
6512,1973,Other,M,Rejected
6513,1973,Other,F,Rejected
6514,1973,Other,F,Accepted
6515,1973,Other,F,Rejected
6516,1973,Other,F,Rejected
6517,1973,Other,F,Accepted
6518,1973,Other,M,Accepted
6519,1973,Department of Mechanical Engineering,M,Rejected
6520,1973,Other,F,Rejected
6521,1973,Department of Mechanical Engineering,M,Accepted
6522,1973,Other,F,Rejected
6523,1973,Department of Physics and Astronomy,F,Accepted
6524,1973,Other,M,Accepted
6525,1973,Other,M,Accepted
6526,1973,Other,M,Rejected
6527,1973,Department of Psychology,M,Rejected
6528,1973,Other,F,Accepted
6529,1973,Department of Economics,F,Accepted
6530,1973,School of Medicine,M,Accepted
6531,1973,Other,F,Rejected
6532,1973,Other,M,Rejected
6533,1973,Other,F,Accepted
6534,1973,Department of Economics,M,Accepted
6535,1973,Other,M,Rejected
6536,1973,Other,M,Rejected
6537,1973,Other,F,Rejected
6538,1973,School of Political Science and International Relations,F,Rejected
6539,1973,Other,M,Accepted
6540,1973,School of Medicine,M,Rejected
6541,1973,Other,F,Accepted
6542,1973,School of Medicine,F,Rejected
6543,1973,Other,M,Rejected
6544,1973,School of Political Science and International Relations,F,Rejected
6545,1973,Department of Physics and Astronomy,M,Accepted
6546,1973,Other,M,Rejected
6547,1973,Other,M,Rejected
6548,1973,Other,M,Accepted
6549,1973,School of Medicine,F,Accepted
6550,1973,Other,M,Accepted
6551,1973,Other,M,Rejected
6552,1973,Other,F,Rejected
6553,1973,School of Medicine,M,Accepted
6554,1973,Other,M,Accepted
6555,1973,Other,M,Rejected
6556,1973,Department of Psychology,F,Rejected
6557,1973,Other,M,Accepted
6558,1973,Other,F,Rejected
6559,1973,School of Medicine,F,Accepted
6560,1973,Other,M,Rejected
6561,1973,Other,M,Accepted
6562,1973,Department of Psychology,F,Rejected
6563,1973,School of Medicine,M,Accepted
6564,1973,Other,M,Rejected
6565,1973,School of Political Science and International Relations,F,Rejected
6566,1973,Other,M,Rejected
6567,1973,Department of Physics and Astronomy,M,Accepted
6568,1973,Other,M,Rejected
6569,1973,Department of Mechanical Engineering,F,Rejected
6570,1973,Department of Physics and Astronomy,F,Accepted
6571,1973,Other,M,Rejected
6572,1973,Department of Mechanical Engineering,F,Accepted
6573,1973,Department of Mechanical Engineering,M,Rejected
6574,1973,Other,M,Accepted
6575,1973,Other,M,Accepted
6576,1973,Other,M,Accepted
6577,1973,Other,M,Accepted
6578,1973,Other,M,Rejected
6579,1973,Department of Mechanical Engineering,M,Rejected
6580,1973,Department of Psychology,F,Rejected
6581,1973,Other,M,Accepted
6582,1973,Other,F,Accepted
6583,1973,Other,M,Rejected
6584,1973,Other,F,Rejected
6585,1973,Department of Physics and Astronomy,M,Accepted
6586,1973,Other,F,Rejected
6587,1973,School of Political Science and International Relations,F,Accepted
6588,1973,Other,M,Accepted
6589,1973,Other,M,Rejected
6590,1973,Other,M,Rejected
6591,1973,School of Medicine,F,Rejected
6592,1973,Department of Physics and Astronomy,M,Accepted
6593,1973,Other,M,Accepted
6594,1973,Other,M,Accepted
6595,1973,Other,M,Accepted
6596,1973,Other,M,Rejected
6597,1973,Department of Physics and Astronomy,M,Accepted
6598,1973,Other,F,Accepted
6599,1973,Other,F,Rejected
6600,1973,Other,F,Accepted
6601,1973,School of Political Science and International Relations,M,Rejected
6602,1973,Department of Physics and Astronomy,M,Accepted
6603,1973,Department of Mechanical Engineering,M,Accepted
6604,1973,Department of Psychology,M,Rejected
6605,1973,Other,M,Accepted
6606,1973,Other,M,Accepted
6607,1973,Department of Mechanical Engineering,F,Accepted
6608,1973,Other,M,Rejected
6609,1973,Other,F,Accepted
6610,1973,Other,M,Accepted
6611,1973,Other,M,Rejected
6612,1973,Other,M,Accepted
6613,1973,Department of Physics and Astronomy,M,Accepted
6614,1973,Department of Mechanical Engineering,F,Rejected
6615,1973,School of Medicine,F,Accepted
6616,1973,Other,F,Rejected
6617,1973,Department of Psychology,M,Rejected
6618,1973,Other,M,Accepted
6619,1973,Other,M,Rejected
6620,1973,School of Medicine,F,Accepted
6621,1973,Other,F,Rejected
6622,1973,Department of Economics,M,Accepted
6623,1973,Other,M,Rejected
6624,1973,Other,F,Accepted
6625,1973,Department of Psychology,M,Rejected
6626,1973,Other,M,Accepted
6627,1973,Other,M,Rejected
6628,1973,Other,M,Accepted
6629,1973,Other,F,Accepted
6630,1973,Department of Economics,M,Accepted
6631,1973,School of Political Science and International Relations,F,Rejected
6632,1973,Other,M,Accepted
6633,1973,Department of Mechanical Engineering,M,Accepted
6634,1973,Other,M,Rejected
6635,1973,Other,M,Accepted
6636,1973,Other,M,Rejected
6637,1973,Other,M,Accepted
6638,1973,Department of Physics and Astronomy,M,Accepted
6639,1973,Other,M,Rejected
6640,1973,Other,F,Rejected
6641,1973,Other,F,Accepted
6642,1973,Other,M,Accepted
6643,1973,Department of Economics,M,Accepted
6644,1973,School of Political Science and International Relations,F,Rejected
6645,1973,Other,F,Accepted
6646,1973,Other,F,Rejected
6647,1973,Department of Physics and Astronomy,M,Accepted
6648,1973,School of Political Science and International Relations,F,Rejected
6649,1973,Department of Mechanical Engineering,F,Rejected
6650,1973,Other,F,Accepted
6651,1973,Other,M,Rejected
6652,1973,Other,F,Rejected
6653,1973,Department of Physics and Astronomy,F,Accepted
6654,1973,Other,M,Accepted
6655,1973,Other,M,Rejected
6656,1973,Department of Mechanical Engineering,M,Rejected
6657,1973,Other,F,Rejected
6658,1973,Other,F,Accepted
6659,1973,Other,M,Rejected
6660,1973,Other,M,Accepted
6661,1973,Department of Psychology,M,Rejected
6662,1973,Other,M,Rejected
6663,1973,Other,M,Accepted
6664,1973,Other,M,Rejected
6665,1973,Other,F,Rejected
6666,1973,Department of Physics and Astronomy,M,Accepted
6667,1973,Other,M,Accepted
6668,1973,Other,F,Rejected
6669,1973,Department of Psychology,M,Accepted
6670,1973,Other,F,Rejected
6671,1973,Other,M,Accepted
6672,1973,Other,M,Rejected
6673,1973,Other,F,Rejected
6674,1973,Other,M,Rejected
6675,1973,Department of Mechanical Engineering,M,Rejected
6676,1973,Department of Physics and Astronomy,M,Rejected
6677,1973,Other,M,Accepted
6678,1973,Other,M,Rejected
6679,1973,Other,F,Rejected
6680,1973,Department of Physics and Astronomy,M,Accepted
6681,1973,School of Medicine,F,Accepted
6682,1973,Other,F,Rejected
6683,1973,Other,M,Accepted
6684,1973,Other,M,Rejected
6685,1973,Other,M,Accepted
6686,1973,School of Political Science and International Relations,M,Rejected
6687,1973,Other,M,Accepted
6688,1973,Other,M,Rejected
6689,1973,Other,M,Accepted
6690,1973,Department of Mechanical Engineering,M,Accepted
6691,1973,Other,M,Rejected
6692,1973,Other,M,Rejected
6693,1973,Department of Physics and Astronomy,M,Accepted
6694,1973,Other,M,Rejected
6695,1973,Department of Economics,M,Accepted
6696,1973,Other,M,Rejected
6697,1973,Other,F,Rejected
6698,1973,School of Medicine,F,Rejected
6699,1973,Other,M,Rejected
6700,1973,Other,M,Rejected
6701,1973,Other,M,Rejected
6702,1973,Department of Physics and Astronomy,M,Accepted
6703,1973,Other,M,Rejected
6704,1973,Other,M,Rejected
6705,1973,Other,M,Rejected
6706,1973,Other,M,Rejected
6707,1973,Other,M,Rejected
6708,1973,School of Political Science and International Relations,M,Rejected
6709,1973,Department of Mechanical Engineering,F,Rejected
6710,1973,School of Medicine,M,Rejected
6711,1973,Other,M,Rejected
6712,1973,Department of Psychology,F,Rejected
6713,1973,School of Medicine,F,Accepted
6714,1973,Other,M,Rejected
6715,1973,School of Political Science and International Relations,F,Accepted
6716,1973,Other,M,Rejected
6717,1973,Department of Economics,M,Accepted
6718,1973,Department of Economics,M,Accepted
6719,1973,Other,M,Rejected
6720,1973,Other,F,Rejected
6721,1973,Other,M,Accepted
6722,1973,Department of Physics and Astronomy,M,Accepted
6723,1973,Other,F,Rejected
6724,1973,Other,M,Accepted
6725,1973,Other,M,Accepted
6726,1973,Department of Mechanical Engineering,M,Accepted
6727,1973,Other,M,Accepted
6728,1973,Other,M,Rejected
6729,1973,Other,M,Rejected
6730,1973,Department of Economics,M,Accepted
6731,1973,Other,M,Rejected
6732,1973,Department of Economics,M,Rejected
6733,1973,Other,M,Rejected
6734,1973,School of Medicine,F,Rejected
6735,1973,Other,M,Accepted
6736,1973,Other,M,Rejected
6737,1973,Department of Psychology,F,Accepted
6738,1973,School of Medicine,M,Rejected
6739,1973,Other,M,Rejected
6740,1973,Other,F,Accepted
6741,1973,Other,M,Rejected
6742,1973,Other,M,Accepted
6743,1973,Other,F,Rejected
6744,1973,Other,M,Rejected
6745,1973,Department of Mechanical Engineering,M,Rejected
6746,1973,Other,M,Rejected
6747,1973,School of Political Science and International Relations,F,Rejected
6748,1973,Other,F,Rejected
6749,1973,Other,M,Accepted
6750,1973,Other,M,Rejected
6751,1973,Other,M,Rejected
6752,1973,Other,M,Accepted
6753,1973,Department of Physics and Astronomy,M,Accepted
6754,1973,Other,M,Accepted
6755,1973,Other,F,Rejected
6756,1973,Other,F,Rejected
6757,1973,Other,M,Rejected
6758,1973,Other,F,Accepted
6759,1973,Other,F,Accepted
6760,1973,Department of Mechanical Engineering,M,Rejected
6761,1973,Other,F,Accepted
6762,1973,School of Political Science and International Relations,F,Accepted
6763,1973,Other,M,Accepted
6764,1973,Department of Physics and Astronomy,M,Accepted
6765,1973,Other,M,Rejected
6766,1973,Department of Psychology,F,Rejected
6767,1973,Department of Mechanical Engineering,F,Accepted
6768,1973,Department of Mechanical Engineering,M,Accepted
6769,1973,Other,F,Accepted
6770,1973,Other,M,Rejected
6771,1973,School of Political Science and International Relations,F,Rejected
6772,1973,Other,F,Rejected
6773,1973,Other,M,Accepted
6774,1973,Department of Psychology,M,Rejected
6775,1973,Department of Psychology,M,Rejected
6776,1973,Other,F,Rejected
6777,1973,School of Medicine,M,Rejected
6778,1973,Department of Mechanical Engineering,M,Accepted
6779,1973,Department of Physics and Astronomy,M,Accepted
6780,1973,Other,M,Rejected
6781,1973,Other,M,Rejected
6782,1973,Other,F,Rejected
6783,1973,Other,M,Rejected
6784,1973,Other,M,Accepted
6785,1973,Other,M,Rejected
6786,1973,Other,M,Accepted
6787,1973,Other,F,Rejected
6788,1973,Other,F,Rejected
6789,1973,Other,M,Accepted
6790,1973,Department of Physics and Astronomy,F,Rejected
6791,1973,Other,M,Rejected
6792,1973,Other,M,Accepted
6793,1973,Other,M,Rejected
6794,1973,Other,M,Rejected
6795,1973,Other,M,Accepted
6796,1973,Other,F,Accepted
6797,1973,Other,M,Rejected
6798,1973,Other,M,Accepted
6799,1973,School of Political Science and International Relations,M,Accepted
6800,1973,Other,M,Accepted
6801,1973,Other,M,Accepted
6802,1973,Other,F,Rejected
6803,1973,School of Medicine,F,Rejected
6804,1973,Department of Mechanical Engineering,F,Rejected
6805,1973,Department of Mechanical Engineering,F,Accepted
6806,1973,Other,M,Rejected
6807,1973,Department of Mechanical Engineering,F,Rejected
6808,1973,Other,F,Rejected
6809,1973,Department of Economics,M,Accepted
6810,1973,Other,M,Accepted
6811,1973,Other,F,Rejected
6812,1973,School of Medicine,F,Rejected
6813,1973,School of Political Science and International Relations,M,Rejected
6814,1973,Other,M,Rejected
6815,1973,Other,F,Rejected
6816,1973,Other,F,Rejected
6817,1973,Department of Physics and Astronomy,M,Accepted
6818,1973,Other,M,Accepted
6819,1973,Other,M,Rejected
6820,1973,Other,M,Rejected
6821,1973,Other,F,Rejected
6822,1973,Other,F,Rejected
6823,1973,Other,F,Rejected
6824,1973,Other,M,Accepted
6825,1973,School of Medicine,F,Rejected
6826,1973,Other,F,Rejected
6827,1973,Other,F,Rejected
6828,1973,School of Medicine,F,Accepted
6829,1973,Department of Economics,M,Rejected
6830,1973,Other,M,Accepted
6831,1973,Other,M,Rejected
6832,1973,School of Medicine,F,Rejected
6833,1973,School of Medicine,F,Rejected
6834,1973,Other,F,Accepted
6835,1973,Other,M,Accepted
6836,1973,Department of Economics,M,Accepted
6837,1973,Other,F,Rejected
6838,1973,Other,M,Rejected
6839,1973,Other,F,Rejected
6840,1973,Other,M,Rejected
6841,1973,Department of Psychology,M,Rejected
6842,1973,Other,M,Rejected
6843,1973,Other,M,Rejected
6844,1973,Other,M,Rejected
6845,1973,Other,M,Accepted
6846,1973,Other,F,Rejected
6847,1973,School of Medicine,M,Accepted
6848,1973,Department of Economics,M,Rejected
6849,1973,Other,F,Rejected
6850,1973,Department of Economics,M,Accepted
6851,1973,Department of Psychology,M,Rejected
6852,1973,Department of Mechanical Engineering,M,Accepted
6853,1973,Department of Physics and Astronomy,M,Rejected
6854,1973,School of Political Science and International Relations,F,Accepted
6855,1973,Other,F,Rejected
6856,1973,Other,M,Accepted
6857,1973,Department of Psychology,M,Rejected
6858,1973,Other,M,Rejected
6859,1973,Department of Physics and Astronomy,M,Accepted
6860,1973,School of Medicine,F,Rejected
6861,1973,Department of Economics,F,Rejected
6862,1973,Other,M,Rejected
6863,1973,Department of Mechanical Engineering,M,Accepted
6864,1973,Department of Psychology,M,Rejected
6865,1973,Department of Psychology,F,Rejected
6866,1973,Other,M,Accepted
6867,1973,Other,M,Accepted
6868,1973,Other,M,Accepted
6869,1973,Other,M,Rejected
6870,1973,Department of Physics and Astronomy,M,Rejected
6871,1973,Department of Physics and Astronomy,M,Accepted
6872,1973,Department of Physics and Astronomy,M,Rejected
6873,1973,Other,M,Accepted
6874,1973,Other,M,Rejected
6875,1973,Other,M,Accepted
6876,1973,Department of Mechanical Engineering,M,Accepted
6877,1973,Department of Physics and Astronomy,M,Rejected
6878,1973,Other,M,Rejected
6879,1973,Other,M,Rejected
6880,1973,Other,F,Accepted
6881,1973,Other,F,Rejected
6882,1973,Other,F,Rejected
6883,1973,Department of Physics and Astronomy,M,Accepted
6884,1973,Department of Mechanical Engineering,M,Rejected
6885,1973,Other,M,Accepted
6886,1973,Department of Physics and Astronomy,M,Accepted
6887,1973,Department of Mechanical Engineering,M,Accepted
6888,1973,School of Political Science and International Relations,F,Rejected
6889,1973,Other,F,Accepted
6890,1973,Department of Physics and Astronomy,M,Accepted
6891,1973,Other,M,Accepted
6892,1973,Other,F,Rejected
6893,1973,Other,M,Rejected
6894,1973,School of Medicine,F,Accepted
6895,1973,Other,M,Rejected
6896,1973,Department of Physics and Astronomy,M,Rejected
6897,1973,Other,F,Accepted
6898,1973,Other,M,Rejected
6899,1973,Department of Physics and Astronomy,M,Accepted
6900,1973,Other,M,Accepted
6901,1973,Other,M,Rejected
6902,1973,Other,M,Accepted
6903,1973,School of Medicine,F,Rejected
6904,1973,Other,F,Accepted
6905,1973,Other,M,Accepted
6906,1973,Other,F,Accepted
6907,1973,Department of Psychology,F,Rejected
6908,1973,Other,M,Rejected
6909,1973,Other,M,Rejected
6910,1973,Other,M,Rejected
6911,1973,Other,M,Accepted
6912,1973,Department of Economics,M,Accepted
6913,1973,Other,M,Accepted
6914,1973,Other,M,Rejected
6915,1973,Other,F,Accepted
6916,1973,Department of Physics and Astronomy,M,Accepted
6917,1973,Department of Mechanical Engineering,F,Rejected
6918,1973,School of Medicine,M,Accepted
6919,1973,Department of Physics and Astronomy,M,Rejected
6920,1973,Other,F,Accepted
6921,1973,Department of Mechanical Engineering,F,Rejected
6922,1973,Other,M,Rejected
6923,1973,Other,F,Rejected
6924,1973,Other,F,Accepted
6925,1973,Other,M,Rejected
6926,1973,Other,F,Accepted
6927,1973,Other,F,Accepted
6928,1973,Other,M,Accepted
6929,1973,Department of Mechanical Engineering,F,Rejected
6930,1973,School of Medicine,F,Rejected
6931,1973,Department of Mechanical Engineering,M,Rejected
6932,1973,School of Political Science and International Relations,M,Rejected
